DateTime,Hydrogen,E_el,beta,E_batt,gamma
2023-01-01 00:05:00,0.0,0,0,100.0,0
2023-01-01 00:10:00,0.039078131252500994,2.083333333333333,1,138.38743027065826,1
2023-01-01 00:15:00,0.039078131252500994,2.083333333333333,1,179.9977355413165,1
2023-01-01 00:20:00,0.039078131252500994,2.083333333333333,1,234.31714081197475,1
2023-01-01 00:25:00,0.039078131252500994,2.083333333333333,1,275.1977669159663,1
2023-01-01 00:30:00,0.039078131252500994,2.083333333333333,1,322.5234305199579,1
2023-01-01 00:35:00,0.039078131252500994,2.083333333333333,1,322.5234305199579,0
2023-01-01 00:40:00,0.039078131252500994,2.083333333333333,1,322.5234305199579,0
2023-01-01 00:45:00,0.039078131252500994,2.083333333333333,1,361.08114829061617,1
2023-01-01 00:50:00,0.039078131252500994,2.083333333333333,1,393.8928702279411,1
2023-01-01 00:55:00,0.039078131252500994,2.083333333333333,1,412.1155213319327,1
2023-01-01 01:00:00,0.039078131252500994,2.083333333333333,1,420.51841826925767,1
2023-01-01 01:05:00,0.039078131252500994,2.083333333333333,1,433.7435152065826,1
2023-01-01 01:10:00,0.039078131252500994,2.083333333333333,1,458.0711829772408,1
2023-01-01 01:15:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,1
2023-01-01 01:20:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 01:25:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 01:30:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 01:35:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 01:40:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 01:45:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 01:50:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 01:55:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:00:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:05:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:10:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:15:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:20:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:25:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:30:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:35:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:40:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:45:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:50:00,0.039078131252500994,2.083333333333333,1,485.6366882478991,0
2023-01-01 02:55:00,0.039078131252500994,2.083333333333333,1,515.4966810185573,1
2023-01-01 03:00:00,0.039078131252500994,2.083333333333333,1,528.6981862892155,1
2023-01-01 03:05:00,0.039078131252500994,2.083333333333333,1,534.9155290598737,1
2023-01-01 03:10:00,0.039078131252500994,2.083333333333333,1,557.253421830532,1
2023-01-01 03:15:00,0.039078131252500994,2.083333333333333,1,569.9933854345236,1
2023-01-01 03:20:00,0.039078131252500994,2.083333333333333,1,582.3656990385152,1
2023-01-01 03:25:00,0.039078131252500994,2.083333333333333,1,589.4138168091735,1
2023-01-01 03:30:00,0.039078131252500994,2.083333333333333,1,600.0720137464984,1
2023-01-01 03:35:00,0.039078131252500994,2.083333333333333,1,609.3930065171567,1
2023-01-01 03:40:00,0.039078131252500994,2.083333333333333,1,621.2303909544815,1
2023-01-01 03:45:00,0.039078131252500994,2.083333333333333,1,627.3057087251398,1
2023-01-01 03:50:00,0.039078131252500994,2.083333333333333,1,633.2861056624647,1
2023-01-01 03:55:00,0.039078131252500994,2.083333333333333,1,638.5118859331229,1
2023-01-01 04:00:00,0.039078131252500994,2.083333333333333,1,643.5076870371146,1
2023-01-01 04:05:00,0.039078131252500994,2.083333333333333,1,653.1978339744395,1
2023-01-01 04:10:00,0.039078131252500994,2.083333333333333,1,660.1804017450978,1
2023-01-01 04:15:00,0.039078131252500994,2.083333333333333,1,670.9683528490895,1
2023-01-01 04:20:00,0.039078131252500994,2.083333333333333,1,677.5139997864144,1
2023-01-01 04:25:00,0.039078131252500994,2.083333333333333,1,681.1729133904059,1
2023-01-01 04:30:00,0.039078131252500994,2.083333333333333,1,682.2457686610642,1
2023-01-01 04:35:00,0.039078131252500994,2.083333333333333,1,680.2605739317224,-1
2023-01-01 04:40:00,0.039078131252500994,2.083333333333333,1,678.2753792023807,-1
2023-01-01 04:45:00,0.039078131252500994,2.083333333333333,1,676.290184473039,-1
2023-01-01 04:50:00,0.039078131252500994,2.083333333333333,1,674.3049897436972,-1
2023-01-01 04:55:00,0.039078131252500994,2.083333333333333,1,672.3197950143555,-1
2023-01-01 05:00:00,0.039078131252500994,2.083333333333333,1,670.3346002850137,-1
2023-01-01 05:05:00,0.039078131252500994,2.083333333333333,1,668.349405555672,-1
2023-01-01 05:10:00,0.039078131252500994,2.083333333333333,1,666.3642108263302,-1
2023-01-01 05:15:00,0.039078131252500994,2.083333333333333,1,664.3790160969885,-1
2023-01-01 05:20:00,0.039078131252500994,2.083333333333333,1,665.8725630343134,1
2023-01-01 05:25:00,0.039078131252500994,2.083333333333333,1,674.0362183049717,1
2023-01-01 05:30:00,0.039078131252500994,2.083333333333333,1,678.4522027422967,1
2023-01-01 05:35:00,0.039078131252500994,2.083333333333333,1,681.0988913462883,1
2023-01-01 05:40:00,0.039078131252500994,2.083333333333333,1,683.8270424502799,1
2023-01-01 05:45:00,0.039078131252500994,2.083333333333333,1,683.9317685542716,1
2023-01-01 05:50:00,0.039078131252500994,2.083333333333333,1,687.5433404915965,1
2023-01-01 05:55:00,0.039078131252500994,2.083333333333333,1,690.839116595588,1
2023-01-01 06:00:00,0.039078131252500994,2.083333333333333,1,695.4931551995796,1
2023-01-01 06:05:00,0.039078131252500994,2.083333333333333,1,696.4747313035713,1
2023-01-01 06:10:00,0.039078131252500994,2.083333333333333,1,695.9425615742296,-1
2023-01-01 06:15:00,0.039078131252500994,2.083333333333333,1,696.5924293448878,1
2023-01-01 06:20:00,0.039078131252500994,2.083333333333333,1,694.6072346155461,-1
2023-01-01 06:25:00,0.039078131252500994,2.083333333333333,1,698.8584732195377,1
2023-01-01 06:30:00,0.039078131252500994,2.083333333333333,1,703.0264284901959,1
2023-01-01 06:35:00,0.039078131252500994,2.083333333333333,1,716.5544962608542,1
2023-01-01 06:40:00,0.039078131252500994,2.083333333333333,1,716.5544962608542,0
2023-01-01 06:45:00,0.039078131252500994,2.083333333333333,1,716.5544962608542,0
2023-01-01 06:50:00,0.039078131252500994,2.083333333333333,1,716.5544962608542,0
2023-01-01 06:55:00,0.039078131252500994,2.083333333333333,1,716.5544962608542,0
2023-01-01 07:00:00,0.039078131252500994,2.083333333333333,1,716.5544962608542,0
2023-01-01 07:05:00,0.039078131252500994,2.083333333333333,1,716.5544962608542,0
2023-01-01 07:10:00,0.039078131252500994,2.083333333333333,1,716.5544962608542,0
2023-01-01 07:15:00,0.039078131252500994,2.083333333333333,1,716.5544962608542,0
2023-01-01 07:20:00,0.039078131252500994,2.083333333333333,1,716.5544962608542,0
