DateTime,Hydrogen,E_el,beta,E_batt,gamma
2023-01-01 00:05:00,0.0,0,0,400.0,0
2023-01-01 00:10:00,0.039078131252500994,2.083333333333333,1,437.83880527065827,1
2023-01-01 00:15:00,0.039078131252500994,2.083333333333333,1,478.9004855413165,1
2023-01-01 00:20:00,0.039078131252500994,2.083333333333333,1,532.6712658119748,1
2023-01-01 00:25:00,0.039078131252500994,2.083333333333333,1,573.0032669159664,1
2023-01-01 00:30:00,0.039078131252500994,2.083333333333333,1,619.780305519958,1
2023-01-01 00:35:00,0.039078131252500994,2.083333333333333,1,665.3814024572829,1
2023-01-01 00:40:00,0.039078131252500994,2.083333333333333,1,721.9053618946078,1
2023-01-01 00:45:00,0.039078131252500994,2.083333333333333,1,759.9144546652661,1
2023-01-01 00:50:00,0.039078131252500994,2.083333333333333,1,792.177551602591,1
2023-01-01 00:55:00,0.039078131252500994,2.083333333333333,1,809.8515777065827,1
2023-01-01 01:00:00,0.039078131252500994,2.083333333333333,1,817.7058496439076,1
2023-01-01 01:05:00,0.039078131252500994,2.083333333333333,1,830.3823215812325,1
2023-01-01 01:10:00,0.039078131252500994,2.083333333333333,1,854.1613643518908,1
2023-01-01 01:15:00,0.039078131252500994,2.083333333333333,1,881.1782446225491,1
2023-01-01 01:20:00,0.039078131252500994,2.083333333333333,1,919.954541559874,1
2023-01-01 01:25:00,0.039078131252500994,2.083333333333333,1,959.1658593305323,1
2023-01-01 01:30:00,0.039078131252500994,2.083333333333333,1,997.0437729345239,1
2023-01-01 01:35:00,0.039078131252500994,2.083333333333333,1,1048.9321282051822,1
2023-01-01 01:40:00,0.039078131252500994,2.083333333333333,1,1087.9984918091736,1
2023-01-01 01:45:00,0.039078131252500994,2.083333333333333,1,1135.9825845798318,1
2023-01-01 01:50:00,0.039078131252500994,2.083333333333333,1,1180.8623940171567,1
2023-01-01 01:55:00,0.039078131252500994,2.083333333333333,1,1218.7411784544815,1
2023-01-01 02:00:00,0.039078131252500994,2.083333333333333,1,1258.540942058473,1
2023-01-01 02:05:00,0.039078131252500994,2.083333333333333,1,1300.3704598291313,1
2023-01-01 02:10:00,0.039078131252500994,2.083333333333333,1,1353.4522525997895,1
2023-01-01 02:15:00,0.039078131252500994,2.083333333333333,1,1389.6766120371144,1
2023-01-01 02:20:00,0.039078131252500994,2.083333333333333,1,1427.9087173077726,1
2023-01-01 02:25:00,0.039078131252500994,2.083333333333333,1,1475.3264517450975,1
2023-01-01 02:30:00,0.039078131252500994,2.083333333333333,1,1515.6037486824225,1
2023-01-01 02:35:00,0.039078131252500994,2.083333333333333,1,1550.2723247864142,1
2023-01-01 02:40:00,0.039078131252500994,2.083333333333333,1,1596.1176508904057,1
2023-01-01 02:45:00,0.039078131252500994,2.083333333333333,1,1635.6023311610638,1
2023-01-01 02:50:00,0.039078131252500994,2.083333333333333,1,1669.7673280983888,1
2023-01-01 02:55:00,0.039078131252500994,2.083333333333333,1,1699.0786958690471,1
2023-01-01 03:00:00,0.039078131252500994,2.083333333333333,1,1711.7315761397053,1
2023-01-01 03:05:00,0.039078131252500994,2.083333333333333,1,1717.4002939103636,1
2023-01-01 03:10:00,0.039078131252500994,2.083333333333333,1,1739.1895616810218,1
2023-01-01 03:15:00,0.039078131252500994,2.083333333333333,1,1751.3809002850135,1
2023-01-01 03:20:00,0.039078131252500994,2.083333333333333,1,1763.204588889005,1
2023-01-01 03:25:00,0.039078131252500994,2.083333333333333,1,1769.7040816596632,1
