DateTime,Hydrogen,E_el,beta,E_batt,gamma
2023-01-01 00:05:00,0.0,0,0,200.0,0
2023-01-01 00:10:00,0.15631252501000398,8.333333333333332,1,232.24897108263303,1
2023-01-01 00:15:00,0.15631252501000398,8.333333333333332,1,267.7208171652661,1
2023-01-01 00:20:00,0.15631252501000398,8.333333333333332,1,315.90176324789917,1
2023-01-01 00:25:00,0.15631252501000398,8.333333333333332,1,350.64393016386555,1
2023-01-01 00:30:00,0.15631252501000398,8.333333333333332,1,391.83113457983194,1
2023-01-01 00:35:00,0.15631252501000398,8.333333333333332,1,431.84239732913164,1
2023-01-01 00:40:00,0.15631252501000398,8.333333333333332,1,482.77652257843135,1
2023-01-01 00:45:00,0.15631252501000398,8.333333333333332,1,515.1957811610644,1
2023-01-01 00:50:00,0.15631252501000398,8.333333333333332,1,541.8690439103641,1
2023-01-01 00:55:00,0.15631252501000398,8.333333333333332,1,553.9532358263305,1
2023-01-01 01:00:00,0.15631252501000398,8.333333333333332,1,556.2176735756302,1
2023-01-01 01:05:00,0.15631252501000398,8.333333333333332,1,563.3043113249299,1
2023-01-01 01:10:00,0.15631252501000398,8.333333333333332,1,581.4935199075629,1
2023-01-01 01:15:00,0.15631252501000398,8.333333333333332,1,602.920565990196,1
2023-01-01 01:20:00,0.15631252501000398,8.333333333333332,1,636.1070287394957,1
2023-01-01 01:25:00,0.15631252501000398,8.333333333333332,1,669.7285123221287,1
2023-01-01 01:30:00,0.15631252501000398,8.333333333333332,1,702.0165917380951,1
2023-01-01 01:35:00,0.15631252501000398,8.333333333333332,1,748.3151128207282,1
2023-01-01 01:40:00,0.15631252501000398,8.333333333333332,1,781.7916422366947,1
2023-01-01 01:45:00,0.15631252501000398,8.333333333333332,1,824.1859008193277,1
2023-01-01 01:50:00,0.15631252501000398,8.333333333333332,1,863.4758760686274,1
2023-01-01 01:55:00,0.15631252501000398,8.333333333333332,1,895.764826317927,1
2023-01-01 02:00:00,0.15631252501000398,8.333333333333332,1,929.9747557338934,1
2023-01-01 02:05:00,0.15631252501000398,8.333333333333332,1,966.2144393165264,1
2023-01-01 02:10:00,0.15631252501000398,8.333333333333332,1,1013.7063978991595,1
2023-01-01 02:15:00,0.15631252501000398,8.333333333333332,1,1044.340923148459,1
2023-01-01 02:20:00,0.15631252501000398,8.333333333333332,1,1076.983194231092,1
2023-01-01 02:25:00,0.15631252501000398,8.333333333333332,1,1118.8110944803918,1
2023-01-01 02:30:00,0.15631252501000398,8.333333333333332,1,1153.4985572296916,1
2023-01-01 02:35:00,0.15631252501000398,8.333333333333332,1,1182.5772991456581,1
2023-01-01 02:40:00,0.15631252501000398,8.333333333333332,1,1222.8327910616244,1
2023-01-01 02:45:00,0.15631252501000398,8.333333333333332,1,1256.7276371442574,1
2023-01-01 02:50:00,0.15631252501000398,8.333333333333332,1,1285.3027998935572,1
2023-01-01 02:55:00,0.15631252501000398,8.333333333333332,1,1309.0243334761903,1
2023-01-01 03:00:00,0.15631252501000398,8.333333333333332,1,1316.0873795588234,1
2023-01-01 03:05:00,0.15631252501000398,8.333333333333332,1,1316.1662631414565,1
2023-01-01 03:10:00,0.15631252501000398,8.333333333333332,1,1332.3656967240895,1
2023-01-01 03:15:00,0.15631252501000398,8.333333333333332,1,1338.967201140056,1
2023-01-01 03:20:00,0.15631252501000398,8.333333333333332,1,1345.2010555560223,1
2023-01-01 03:25:00,0.15631252501000398,8.333333333333332,1,1346.1107141386553,1
2023-01-01 03:30:00,0.15631252501000398,8.333333333333332,1,1350.6304518879551,1
2023-01-01 03:35:00,0.15631252501000398,8.333333333333332,1,1353.8129854705883,1
2023-01-01 03:40:00,0.15631252501000398,8.333333333333332,1,1359.511910719888,1
2023-01-01 03:45:00,0.15631252501000398,8.333333333333332,1,1359.448769302521,-1
2023-01-01 03:50:00,0.15631252501000398,8.333333333333332,1,1359.2907070518206,-1
2023-01-01 03:55:00,0.15631252501000398,8.333333333333332,1,1358.3780281344536,-1
2023-01-01 04:00:00,0.15631252501000398,8.333333333333332,1,1357.23537005042,-1
2023-01-01 04:05:00,0.15631252501000398,8.333333333333332,1,1360.7870577997196,1
2023-01-01 04:10:00,0.15631252501000398,8.333333333333332,1,1361.6311663823526,1
2023-01-01 04:15:00,0.15631252501000398,8.333333333333332,1,1366.280658298319,1
